"user_id","dt","ad_network"
"ad5585b11d45540c","2021-02-08","FB"
"9579704c17f53430","2021-02-08","FB"
"3b83d3131a28fb28","2021-02-08","FB"
"86b16442cbc67f52","2021-02-08","FB"
"a945ad3fdbf8f0db","2021-02-08","FB"
"313299d712389193","2021-02-08","FB"
"110fd0bd10f7955a","2021-02-08","FB"
"4d62dfb12a179000","2021-02-08","FB"
"0766a942317c148a","2021-02-08","FB"
"953b8f77f4149a04","2021-02-08","FB"
"255abcc4b3b52b44","2021-02-08","FB"
"d7207a5462f99b9d","2021-02-08","FB"
"0c3bd68bb458a043","2021-02-08","FB"
"d1df5495a0bfc296","2021-02-08","FB"
"8974cb646a1bcd9d","2021-02-08","FB"
"61d75fdf34ac40d4","2021-02-08","FB"
"390ab6680079d146","2021-02-08","FB"
"b77bc3a09b76d335","2021-02-08","FB"
"860b921c9f6c5427","2021-02-08","FB"
"6c9140b1a7fd80cf","2021-02-08","FB"
"11d21f73c24c2cba","2021-02-08","FB"
"07bbb03c0d5bcff2","2021-02-08","FB"
"c7347cc1ba6bf379","2021-02-08","FB"
"0392d9a6154afa74","2021-02-08","FB"
"bc45cafc8a6d2b2f","2021-02-08","FB"
"22af69a61918702d","2021-02-08","FB"
"a8c4dff3c15bdf77","2021-02-08","FB"
"769a89340b994dd8","2021-02-08","FB"
"304524caf383d9c7","2021-02-08","FB"
"546fb2625959ba9a","2021-02-08","FB"
"a3f444d513033222","2021-02-08","FB"
"14b07d05a0a2a156","2021-02-08","FB"
"4d20aa228641519f","2021-02-08","FB"
"91f0b735cb03b394","2021-02-08","FB"
"9fc44bcfa7998277","2021-02-08","FB"
"c4250b4b5d31554c","2021-02-08","FB"
"02fb5858fd7d58b7","2021-02-08","FB"
"2277ac3f61899450","2021-02-08","FB"
"7a59ada481080d27","2021-02-08","FB"
"992d60366b379abc","2021-02-08","FB"
"b052b770055cb8d5","2021-02-08","FB"
"75b8a224f598372b","2021-02-08","FB"
"578cab0a95171b92","2021-02-08","FB"
"83a3495f5a3929a1","2021-02-08","FB"
"7aa02d9199c1738c","2021-02-08","FB"
"38fd40621b5a282a","2021-02-08","FB"
"566a3f441582583c","2021-02-08","FB"
"456900563af99282","2021-02-08","FB"
"044cf8015255c8f8","2021-02-08","FB"
"1ac067980a92f6cb","2021-02-08","FB"
"8027c9fdb48b98c8","2021-02-08","FB"
"ca592784c2a669c1","2021-02-08","FB"
"8cb9d29d1399c47f","2021-02-08","FB"
"ddd7603f08fd113d","2021-02-08","FB"
"66918016807b5f09","2021-02-08","FB"
"cad4b8482320ccbc","2021-02-08","FB"
"03b6c12141b803d1","2021-02-08","FB"
"550a4c858f24813a","2021-02-08","FB"
"39b152461b4630c9","2021-02-08","FB"
"d203a4c9187cf157","2021-02-08","FB"
"252f4630b0342249","2021-02-08","FB"
"8b3688676ff15b68","2021-02-08","FB"
"82778f92c2448278","2021-02-08","FB"
"13118796faf52b9d","2021-02-08","FB"
"2041abdcc81c9f8f","2021-02-08","FB"
"6cbd82c8da25bf42","2021-02-08","FB"
"6bf2500fb981525b","2021-02-08","FB"
"1230f7c76c0a0c00","2021-02-08","FB"
"852099a78207da01","2021-02-08","FB"
"df994976796238d3","2021-02-08","FB"
"6428acd34a609991","2021-02-08","FB"
"82291b5371a77872","2021-02-08","FB"
"670a5844da8c7404","2021-02-08","FB"
"55c40b125fdb6d59","2021-02-08","FB"
"0282885c25c797f9","2021-02-08","FB"
"1f60a34a1c1d3883","2021-02-08","FB"
"55a3934487cc01b1","2021-02-08","FB"
"2cfcb97c132dff41","2021-02-08","FB"
"4481d3859bdd4b48","2021-02-08","FB"
"b104545ca4da861d","2021-02-08","FB"
"45b28d92f1fc0306","2021-02-08","FB"
"49318a824363fbf3","2021-02-08","FB"
"cddd25d6b123c320","2021-02-08","FB"
"5c370b9d86191c0a","2021-02-08","FB"
"ad398cc98613c4c4","2021-02-08","FB"
"99771174f3b5a118","2021-02-08","FB"
"7f55bba5134c5160","2021-02-08","FB"
"dac018b2c3d6600f","2021-02-08","FB"
"7f8335599afb9109","2021-02-08","FB"
"2d8860c4192557c9","2021-02-08","FB"
"093c4b945a115560","2021-02-08","FB"
"67283020b73c7439","2021-02-08","FB"
"a7a8f5ad4dbb0204","2021-02-08","FB"
"7f3cd94d843d547f","2021-02-08","FB"
"8184a1d426d742da","2021-02-08","FB"
"1b390bc4fadf811c","2021-02-08","FB"
"a6040cb75ca2d5cd","2021-02-08","FB"
"b98035131f5c50b6","2021-02-08","FB"
"55fbfcd9a84590a0","2021-02-08","FB"
"24f3142dfb11693c","2021-02-08","FB"
"d18c2c2680ccb2d7","2021-02-08","FB"
"854b1122033c8168","2021-02-08","FB"
"503a3f271a99a1d8","2021-02-08","FB"
"57c384093f5b2855","2021-02-08","FB"
"d94211f18c1518d5","2021-02-08","FB"
"aa0c779a25a23cb1","2021-02-08","FB"
"4754572a817c35c3","2021-02-08","FB"
"28f7851220c719f3","2021-02-08","FB"
"3f9fc9cd8dc389c0","2021-02-08","FB"
"99776fa6a6fc53b1","2021-02-08","FB"
"2278bffc639320cd","2021-02-08","FB"
"f3f8786a67ab88c0","2021-02-08","FB"
"3f7709216b9d2a6c","2021-02-08","FB"
"623b8c0739c18a05","2021-02-08","FB"
"f937a5442a791d89","2021-02-08","FB"
"4dc8518cfd5da11b","2021-02-08","FB"
"807d019b200a5dd7","2021-02-08","FB"
"c3fb967514252b0d","2021-02-08","FB"
"632c1d914b27ad36","2021-02-08","FB"
"9aaa5d97b82d111a","2021-02-08","FB"
"d3a82f1bd767a597","2021-02-08","FB"
"d3f4466f50a82f23","2021-02-08","FB"
"827c2736b2a7892b","2021-02-08","FB"
"65b24c19cc919746","2021-02-08","FB"
"65d96f8fcf9bc2c3","2021-02-08","FB"
"df7286ddf2cb0820","2021-02-08","FB"
"4f67faa11872d5c7","2021-02-08","FB"
"1bc6b695d25acf01","2021-02-08","FB"
"b70f3a707f9a4a13","2021-02-08","FB"
"0b1df2b23f02c1d8","2021-02-08","FB"
"179d2627f0162a88","2021-02-08","FB"
"ac2c91b62970c1d3","2021-02-08","FB"
"a623b18487f410bf","2021-02-08","FB"
"cb438afa5088c939","2021-02-08","FB"
"c0258c478fc3a145","2021-02-08","FB"
"a010d55114f70b50","2021-02-08","FB"
"99bb292838060077","2021-02-08","FB"
"43d60a51168b7383","2021-02-08","FB"
"ffbc809d5b2aa0b7","2021-02-08","FB"
"15a528b17b48a4f4","2021-02-08","FB"
"8ba1455dd4dad32b","2021-02-08","FB"
"cab19c75f61fa56a","2021-02-08","FB"
"4035b6cdc4098365","2021-02-08","FB"
"c1644db00391516a","2021-02-08","FB"
"2a37571bd0c967d4","2021-02-08","FB"
"95cc3b0a3fdb9877","2021-02-08","FB"
"6ba86c848a6f821f","2021-02-08","FB"
"c9d6d3fc4dfb1cd7","2021-02-08","FB"
"626faa913cc4baf4","2021-02-08","FB"
"81f90c422510f328","2021-02-08","FB"
"aba13ff51104f582","2021-02-08","FB"
"554bb2dac7d032ca","2021-02-08","FB"
"15bb14c9a1f894b7","2021-02-08","FB"
"8b7a9cb9faf574bb","2021-02-08","FB"
"84ba6c85624546b7","2021-02-08","FB"
"f2d298002b12db70","2021-02-08","FB"
"fa023d07382b0d48","2021-02-08","FB"
"a6b7491067882908","2021-02-08","FB"
"491d2c28c090ffb5","2021-02-08","FB"
"19563141700068b1","2021-02-08","FB"
"3f65adf673371bb9","2021-02-08","FB"
"aa53a8d44b0ad504","2021-02-08","FB"
"61da4bb3681158df","2021-02-08","FB"
"2a8a87646177bcf4","2021-02-08","FB"
"8952af8d324a20c6","2021-02-08","FB"
"d610fb03b04738ad","2021-02-08","FB"
"7fc25868f26f68f0","2021-02-08","FB"
"c8886991410a535a","2021-02-08","FB"
"4129c77219bc039b","2021-02-08","FB"
"24f35fafbfb15fc2","2021-02-08","FB"
"ca56d7a368f01d87","2021-02-08","FB"
"4f3ba5fba227a455","2021-02-08","FB"
"55bf16565f220450","2021-02-08","FB"
"3152ab6cf550db2d","2021-02-08","FB"
"2db5108a60bafffc","2021-02-08","FB"
"c0722f37d1b75805","2021-02-08","FB"
"78a1d9ac2c70475c","2021-02-08","FB"
"6b831a81161d0f68","2021-02-08","FB"
"9d570a8f70739fdf","2021-02-08","FB"
"708d35b6c2307715","2021-02-08","FB"
"000ad4a954d8cc85","2021-02-08","FB"
"cbd2c923598afbdc","2021-02-08","FB"
"816837df492f7c69","2021-02-08","FB"
"7d37c8bc904ad117","2021-02-08","FB"
"7f874674a29c75ff","2021-02-08","FB"
"789c1fcd43069646","2021-02-08","FB"
"6750f64b7485cf8b","2021-02-08","FB"
"a697451594a31358","2021-02-08","FB"
"4f5c003cc3f88fd2","2021-02-08","FB"
"0c86a105fa1206f2","2021-02-08","FB"
"5d27781d6b0dc93d","2021-02-08","FB"
"1fc21db910cf8af4","2021-02-08","FB"
"1214447592834c77","2021-02-08","FB"
"65fd5cc6b2278f83","2021-02-08","FB"
"09a8d06f78b9aca5","2021-02-08","FB"
"20c594747b718c00","2021-02-08","FB"
"071fc62bf3466cc5","2021-02-08","FB"
"683f0d855f692397","2021-02-08","FB"
"8fc2ca76d1ad28cf","2021-02-08","FB"
"da2bb313bf21d403","2021-02-08","FB"
"8a73a8538814f3fd","2021-02-08","FB"
"d50f3c746a31ab51","2021-02-08","FB"
"db45651b455c597c","2021-02-08","FB"
"5bbc3d80af7d4c6d","2021-02-08","FB"
"b8ab10d1215a36d9","2021-02-08","FB"
"1423fb04af24b574","2021-02-08","FB"
"fdd36f6ffb295242","2021-02-08","FB"
"b5fa4b4d8031cab0","2021-02-08","FB"
"836d60cb19a4bd42","2021-02-08","FB"
"361c634b91ad9df3","2021-02-08","FB"
"8cd7d0a6cd83a38a","2021-02-08","FB"
"2a12b12b83a13350","2021-02-08","FB"
"8fc5164b93166487","2021-02-08","FB"
"0bf882762ba997aa","2021-02-08","FB"
"73f2928992163549","2021-02-08","FB"
"459b170c86bbdf52","2021-02-08","FB"
"b36f6bd702d89b96","2021-02-08","FB"
"aa8cf33cc25ada2b","2021-02-08","FB"
"fc8f44fa8d7abd16","2021-02-08","FB"
"28addf449c661a66","2021-02-08","FB"
"9b93ca35b63546cf","2021-02-08","FB"
"1df9fd7fcddbc92b","2021-02-08","FB"
"d9c99803b5a9fcaf","2021-02-08","FB"
"103a805f6f522888","2021-02-08","FB"
"31588c8064cc9392","2021-02-08","FB"
"1f5907647c536001","2021-02-08","FB"
"006a7714328dad83","2021-02-08","FB"
"41506048b68d3701","2021-02-08","FB"
"dd20cb29dbcfb110","2021-02-08","FB"
"31cc45411b547dbd","2021-02-08","FB"
"89300b680151858d","2021-02-08","FB"
"fbd781d39d261cc1","2021-02-08","FB"
"bcd73b260359cfb3","2021-02-08","FB"
"13816cca8bb7b09b","2021-02-08","FB"
"da12f9bc88dd10f0","2021-02-08","FB"
"0bb3b99299dc8b75","2021-02-08","FB"
"a8d79a998196bda1","2021-02-08","FB"
"40c0f9f15102b5d4","2021-02-08","FB"
"116d054a08753ca9","2021-02-08","FB"
"706a9a72b8862122","2021-02-08","FB"
"37f94bdca2b7a8b3","2021-02-08","FB"
"8d44db4d52a5f51d","2021-02-08","FB"
"ab7264315b31ab73","2021-02-08","FB"
"b34abc8124627893","2021-02-08","FB"
"39a2130d2b26ba88","2021-02-08","FB"
"301a3798b0b15f15","2021-02-08","FB"
"8183165a36689fab","2021-02-08","FB"
"23147dc1082b861d","2021-02-08","FB"
"aa131b427cfad422","2021-02-08","FB"
"2382b13f377903b6","2021-02-08","FB"
"12729bd2843df3a1","2021-02-08","FB"
"1c9923d923c5d524","2021-02-08","FB"
"3f97d63b2d35b183","2021-02-08","FB"
"a6b8fcc0910a0f27","2021-02-08","FB"
"1f8b8dbc28813815","2021-02-08","FB"
"0bf68c69713008b2","2021-02-08","FB"
"4287dbf05373d699","2021-02-08","FB"
"9b8d6700217fc26b","2021-02-08","FB"
"3518ff47976776b4","2021-02-08","FB"
"596f7bbd1c4133c5","2021-02-08","FB"
"6432fd2d3b125129","2021-02-08","FB"
"bf725a3564f5f2bf","2021-02-08","FB"
"51c7380fdf84061b","2021-02-08","FB"
"51f54f008af33f17","2021-02-08","FB"
"b98477906dc2a649","2021-02-08","FB"
"3b26d054f076540d","2021-02-08","FB"
"9952c38df868ff7f","2021-02-08","FB"
"a6137d2ac8891731","2021-02-08","FB"
"c02383ab216906b3","2021-02-08","FB"
"bcdacf649920c045","2021-02-08","FB"
"ba000d957b5b9212","2021-02-08","FB"
"3894a9515338b5f1","2021-02-08","FB"
"7a22a0bb470f3df9","2021-02-08","FB"
"3a5408d9f77005d4","2021-02-08","FB"
"043db697491999cc","2021-02-08","FB"
"59090a92825c3610","2021-02-08","FB"
"d6b534c44df8036d","2021-02-08","FB"
"0da986059444fb96","2021-02-08","FB"
"2dff913b3cd511a1","2021-02-08","FB"
"49b6a0d5a27ab96f","2021-02-08","FB"
"4931128a1a9c3b26","2021-02-08","FB"
"82107a01278b4c84","2021-02-08","FB"
"477c750751db249a","2021-02-08","FB"
"61b2c21b4f894f6a","2021-02-08","FB"
"f9b401a6f19161d9","2021-02-08","FB"
"52a1649581d763f2","2021-02-08","FB"
"5b224df572212903","2021-02-08","FB"
"3960fa5209237977","2021-02-08","FB"
"19c810a3bc973b58","2021-02-08","FB"
"bbcd8741db4b544c","2021-02-08","FB"
"c657183ff74b15cd","2021-02-08","FB"
"4a43f56f19c9fd07","2021-02-08","FB"
"2abb031002290092","2021-02-08","FB"
"75b5d8a2f20c28d0","2021-02-08","FB"
"b01a1f9282b5bf87","2021-02-08","FB"
"35751f18941b4285","2021-02-08","FB"
"f7c37296285aaf01","2021-02-08","FB"
"84bf581d11a1ab87","2021-02-08","FB"
"4216aa53d1cd764f","2021-02-08","FB"
"97c7d1077348cac6","2021-02-08","FB"
"97af2829b0a96571","2021-02-08","FB"
"76f11f9ad9a20371","2021-02-08","FB"
"a7cf258b90220d9b","2021-02-08","FB"
"860458314699582a","2021-02-08","FB"
"abc76a19523513bb","2021-02-08","FB"
"91f4d2bc68779077","2021-02-08","FB"
"c30266b7bcf6b215","2021-02-08","FB"
"a5f4a65760d510c3","2021-02-08","FB"
"cdc374019caf8538","2021-02-08","FB"
"d957bc6b6f0dc0d6","2021-02-08","FB"
"35d9a9d43837c574","2021-02-08","FB"
"a4bf906bf32ddbbd","2021-02-08","FB"
"bc439f758d3d4c38","2021-02-08","FB"
"44728b9c313addf5","2021-02-08","FB"
"55faa1218a0511c0","2021-02-08","FB"
"d45264b81017da9c","2021-02-08","FB"
"a80cb194814753b5","2021-02-08","FB"
"60759b6444d27fca","2021-02-08","FB"
"3ac7531802d41b41","2021-02-08","FB"
"c187d921d4d8b7a0","2021-02-08","FB"
"9f0127dc856d487f","2021-02-08","FB"
"64aa64cc44896c36","2021-02-08","FB"
"3ac4085daf50f773","2021-02-08","FB"
"b69a9c202db81319","2021-02-08","FB"
"55d33b136501c3dc","2021-02-08","FB"
"8644662a0f149511","2021-02-08","FB"
"a93784044087749c","2021-02-08","FB"
"99a8c56631bc9651","2021-02-08","FB"
"ab536383494cd055","2021-02-08","FB"
"7f8747c65dfbc5ad","2021-02-08","FB"
"525baa98361d853a","2021-02-08","FB"
"7031ab56f71a4634","2021-02-08","FB"
"7da2cca256655790","2021-02-08","FB"
"290fb1d229d853d9","2021-02-08","FB"
"739b28c2b3a0bb38","2021-02-08","FB"
"a93dd0b57b21bf08","2021-02-08","FB"
"62f0c6a0342f9df1","2021-02-08","FB"
"aba71fb67cf47846","2021-02-08","FB"
"4341a5d0d03c04ba","2021-02-08","FB"
"8567c0dc56cbc157","2021-02-08","FB"
"da4c861c59b4f20d","2021-02-08","FB"
"2b5a97076a5dba73","2021-02-08","FB"
"9cc22883910cfa98","2021-02-08","FB"
"afbf102ccdb70525","2021-02-08","FB"
"76109060463c6894","2021-02-08","FB"
"7047df0632bf4fcf","2021-02-08","FB"
"7280ffa6a2a60c57","2021-02-08","FB"
"231825aa5b1dbd3d","2021-02-08","FB"
"714155357012c52b","2021-02-08","FB"
"4756df67a6322241","2021-02-08","FB"
"dbb54b8daa715cb1","2021-02-08","FB"
"923ccffbdac596c8","2021-02-08","FB"
"8dc24b4570d14f7c","2021-02-08","FB"
"b0a0743962c6b9b5","2021-02-08","FB"
"fb7d5226bafd360f","2021-02-08","FB"
"b667d4d13c7964d8","2021-02-08","FB"
"730f30b1cdc0af73","2021-02-08","FB"
"5817a7b23851339a","2021-02-08","FB"
"315cd09a842f8b3d","2021-02-08","FB"
"c8c50149b8ac3765","2021-02-08","FB"
"fc276d847fca6dd4","2021-02-08","FB"
"96c2b841804854b3","2021-02-08","FB"
"08ba33f7f48d72b8","2021-02-08","FB"
"3cc8a32fa4b4d015","2021-02-08","FB"
"aa189ad0bff36bc6","2021-02-08","FB"
"a2918550d5fff5d6","2021-02-08","FB"
"c71d1a15560b8b21","2021-02-08","FB"
"04f4992afa378bb8","2021-02-08","FB"
"018895f259571343","2021-02-08","FB"
"acf1cb30577a3da2","2021-02-08","FB"
"9316145c2ada9fb0","2021-02-08","FB"
"dc3a198769c35ac0","2021-02-08","FB"
"b78571c66d98bdc1","2021-02-08","FB"
"a995122ac7addd95","2021-02-08","FB"
"24a7daa1345bd616","2021-02-08","FB"
"021ff4399a45a8bc","2021-02-08","FB"
"f723457b562aca8a","2021-02-08","FB"
"c0cb6ac02159728d","2021-02-08","FB"
"6f111f2f4a59b9a8","2021-02-08","FB"
"03b11ca9d48993b8","2021-02-08","FB"
"7b6cb573a105704f","2021-02-08","FB"
"d71f44b17dabad8f","2021-02-08","FB"
"ba92db4113a70a37","2021-02-08","FB"
"62d52219c8521f46","2021-02-08","FB"
"09027913d6b8c126","2021-02-08","FB"
"335b377a023abb87","2021-02-08","FB"
"d0f088f7023c33d0","2021-02-08","FB"
"004a15046bb913f8","2021-02-08","FB"
"ab3ca334a3fd93ba","2021-02-08","FB"
"79135304b725b33d","2021-02-08","FB"
"47c86019bc37f52c","2021-02-08","FB"
"fdb6b6af628b851a","2021-02-08","FB"
"a8b5ab9d3b65f221","2021-02-08","FB"
"c46b5d57528899ca","2021-02-08","FB"
"8a64b01ca16698a3","2021-02-08","FB"
"1dcd487ab75857fd","2021-02-08","FB"
"367ffb059ccd3556","2021-02-08","FB"
"8d06c2cbc5c2a9f4","2021-02-08","FB"
"1237da08f64f0f47","2021-02-08","FB"
"f0f899abaa6ab818","2021-02-08","FB"
"5af130daf7b043a8","2021-02-08","FB"
"5d0057a77b3a3857","2021-02-08","FB"
"3f6cf0388ab38d41","2021-02-08","FB"
"6a7ab26249011442","2021-02-08","FB"
"7849325ad4952fcc","2021-02-08","FB"
"54f0d958321a293c","2021-02-08","FB"
"914dc489bb115c04","2021-02-08","FB"
"82dcc8d39047728b","2021-02-08","FB"
"4503d6a5d961700a","2021-02-08","FB"
"3905704a3350bf7c","2021-02-08","FB"
"376552f404ab67a6","2021-02-08","FB"
"d584c204c11d631a","2021-02-08","FB"
"b2403a70867612a3","2021-02-08","FB"
"1f3783c56202c36d","2021-02-08","FB"
"2b521c2c44f1c5fd","2021-02-08","FB"
"9cb8fd76948cdfac","2021-02-08","FB"
"659bb204c2c4a164","2021-02-08","FB"
"0397f91f2fc4ca3c","2021-02-08","FB"
"ca81299afac8dd28","2021-02-08","FB"
"6a6833512831fb87","2021-02-08","FB"
"3d9032b1475a9bdb","2021-02-08","FB"
"cb10f76433bd1004","2021-02-08","FB"
"db2c21040abd7b4d","2021-02-08","FB"
"bb0907ac3c261014","2021-02-08","FB"
"c8250c004f3a1bdf","2021-02-08","FB"
"a64d556cd431b208","2021-02-08","FB"
"335c55b819246cc2","2021-02-08","FB"
"79669b6ddb73fa47","2021-02-08","FB"
"0773d47b97c5bd0a","2021-02-08","FB"
"f5f4f2d77659806a","2021-02-08","FB"
"fbc9d15d34953fa1","2021-02-08","FB"
"88a80477cc409195","2021-02-08","FB"
"030f49094c555174","2021-02-08","FB"
"49fd3bac164da5b2","2021-02-08","FB"
"7a3120796a7c09b5","2021-02-08","FB"
"7d8fd38c5f046084","2021-02-08","FB"
"6b4297f57722d981","2021-02-08","FB"
"b905ab5f45875c24","2021-02-08","FB"
"4277a677ca578496","2021-02-08","FB"
"ac844074262a8296","2021-02-08","FB"
"1462d6172ccff7bb","2021-02-08","FB"
"cd45d629431f7256","2021-02-08","FB"
"851635410ad9fbbb","2021-02-08","FB"
"5cba36152d8799b7","2021-02-08","FB"
"a16bf7084f79130c","2021-02-08","FB"
"54b31d5fa640d99d","2021-02-08","FB"
"a6b3032d80b342d7","2021-02-08","FB"
"9b9132c3a3d77c4a","2021-02-08","FB"
"c3372c5c333978d3","2021-02-08","FB"
"778799576f220a56","2021-02-08","FB"
"ac9ca428704da4a0","2021-02-08","FB"
"64d37b8b0812f641","2021-02-08","FB"
"82a5780917218787","2021-02-08","FB"
"c7cdb8a721dc6a08","2021-02-08","FB"
"fcafa42702d8694f","2021-02-08","FB"
"63ffafd0a3791f25","2021-02-08","FB"
"1bf299043b23b956","2021-02-08","FB"
"858fd725c3c49722","2021-02-08","FB"
"5d087468f2d642d4","2021-02-08","FB"
"a2f4c215c02186ca","2021-02-08","FB"
"84da841a51756189","2021-02-08","FB"
"f40085ab6b95c693","2021-02-08","FB"
"673f256488659c3f","2021-02-08","FB"
"615b174058352792","2021-02-08","FB"
"6f4fb819bfbd447c","2021-02-08","FB"
"437d714d3a06ff5a","2021-02-08","FB"
"c2b3ab6389366d1c","2021-02-08","FB"
"b22ba232fd41ba79","2021-02-08","FB"
"d79705a1a557b034","2021-02-08","FB"
"0f9777a8c1f0c9a8","2021-02-08","FB"
"555b309524ac6046","2021-02-08","FB"
"162a806ba08c11bd","2021-02-08","FB"
"c46b6385abfa775d","2021-02-08","FB"
"9d14ac288d468323","2021-02-08","FB"
"47951f6926c923b9","2021-02-08","FB"
"d5ac6dfa70b2816c","2021-02-08","FB"
"bcc21f4b1fc0fbd9","2021-02-08","FB"
"98bc5426dfb4192a","2021-02-08","FB"
"5588ba0532fc2749","2021-02-08","FB"
"d3b3065b78114f09","2021-02-08","FB"
"c80ac0f3842a7528","2021-02-08","FB"
"0a1f7b873461bf1d","2021-02-08","FB"
"285c983fb4c9a6d9","2021-02-08","FB"
"63c4d2484cf2d10b","2021-02-08","FB"
"37706c05738802c2","2021-02-08","FB"
"a4507747b48bbaa6","2021-02-08","FB"
"8240aa3a0a21aa84","2021-02-08","FB"
"dc504461a71f0dd9","2021-02-08","FB"
"207bd7b7865274d2","2021-02-08","FB"
"37d92c5bdbf61c8f","2021-02-08","FB"
"5f621ca25d9d29cf","2021-02-08","FB"
"bb723dd563764a04","2021-02-08","FB"
"08fa0ba25d595c06","2021-02-08","FB"
"b68401a4578df6f0","2021-02-08","FB"
"30fc270a0319dfd4","2021-02-08","FB"
"a83f69ab5f0bf2cb","2021-02-08","FB"
"acd86917fcaf8f8b","2021-02-08","FB"
"41d74235fdb269d7","2021-02-08","FB"
"9f19f125031386fb","2021-02-08","FB"
"68fa4f099f3591b4","2021-02-08","FB"
"0d20d9992779ff10","2021-02-09","FB"
"b993f8329a49272b","2021-02-09","FB"
"7710fd4b21526124","2021-02-09","FB"
"24b90aaa4bb69179","2021-02-09","FB"
"295263f04b751cd8","2021-02-09","FB"
"81d5c4849378dc8a","2021-02-09","FB"
"d347502085a09ff3","2021-02-09","FB"
"8dc4609710b2116d","2021-02-09","FB"
"702634d6aaf5c4f8","2021-02-09","FB"
"107c7ab830681c19","2021-02-09","FB"
"d162585f7bc54843","2021-02-09","FB"
"b75194d3f9390556","2021-02-09","FB"
"bddf35c4aab9708d","2021-02-09","FB"
"109d390a7ccb4820","2021-02-09","FB"
"7cd2a0b5071a35db","2021-02-09","FB"
"c7d71c6d32186957","2021-02-09","FB"
"865909d5b6f511a2","2021-02-09","FB"
"50961071d6af8682","2021-02-09","FB"
"2a78b4433ab4574a","2021-02-09","FB"
"d0883c550949b257","2021-02-09","FB"
"4442216f140218ab","2021-02-09","FB"
"57dd64849f444134","2021-02-09","FB"
"6b793315104910b9","2021-02-09","FB"
"cdb1c2a95f24caf7","2021-02-09","FB"
"64c48445abaca2bb","2021-02-09","FB"
"1bbbd7f64318c285","2021-02-09","FB"
"c6d916b6530cca07","2021-02-09","FB"
"124b83567950a937","2021-02-09","FB"
"92dba7f989a371a1","2021-02-09","FB"
"4593a8945a34dd78","2021-02-09","FB"
"8f4f639175443868","2021-02-09","FB"
"df60597421d116a3","2021-02-09","FB"
"14dd426bb6933781","2021-02-09","FB"
"ccccd5760f8090a7","2021-02-09","FB"
"8a4d2389b48c0330","2021-02-09","FB"
"2b3c303b470c58d5","2021-02-09","FB"
"8c5764aa69567333","2021-02-09","FB"
"a5744bd789628555","2021-02-09","FB"
"7d9f3a8f865181b5","2021-02-09","FB"
"7aaa19d38fa16aad","2021-02-09","FB"
"173996458dd36452","2021-02-09","FB"
"6a120f3cf981a52d","2021-02-09","FB"
"dc143dc2fb1863c9","2021-02-09","FB"
"a00124d72121b807","2021-02-09","FB"
"8fbb8c63395878d7","2021-02-09","FB"
"5f32cb6a2363a32f","2021-02-09","FB"
"442f9967f842329f","2021-02-09","FB"
"40df47791f320a72","2021-02-09","FB"
"7b5844faf7b68f29","2021-02-09","FB"
"5af43358bb6f1a61","2021-02-09","FB"
"b62a6fb4a9300cd5","2021-02-09","FB"
"8d9903444215b959","2021-02-09","FB"
"db68b05679177532","2021-02-09","FB"
"9dd282922898d639","2021-02-09","FB"
"794a288435666804","2021-02-09","FB"
"f7c523faf9bb61b8","2021-02-09","FB"
"6d61cc906f4c30d0","2021-02-09","FB"
"dc7c8fd6812ccaa4","2021-02-09","FB"
"538f27547f7b8895","2021-02-09","FB"
"39d9f4dc7c2d1d33","2021-02-09","FB"
"66b9f0d5aa9b1f37","2021-02-09","FB"
"4f4fb8aa8badf11c","2021-02-09","FB"
"6af9816d3321c492","2021-02-09","FB"
"f97cd2990d0100d3","2021-02-09","FB"
"515331855045f46f","2021-02-09","FB"
"ff329fa726392403","2021-02-09","FB"
"c3324c66383daccf","2021-02-09","FB"
"148bb9128f316dfd","2021-02-09","FB"
"4fcdb8fd306948c7","2021-02-09","FB"
"72cb7382c5330359","2021-02-09","FB"
"90ad16f146c29911","2021-02-09","FB"
"b543d36c4d2a6298","2021-02-09","FB"
"9d6f6c7f401918a5","2021-02-09","FB"
"5bb14121bd98a733","2021-02-09","FB"
"b2b5b7b201f0c005","2021-02-09","FB"
"6d93298573a20030","2021-02-09","FB"
"540b547442313c93","2021-02-09","FB"
"82b844bdff4f5a9b","2021-02-09","FB"
"327af42d21d4aa93","2021-02-09","FB"
"d6d707dd46d625f0","2021-02-09","FB"
"6f2cd5d658312b12","2021-02-09","FB"
"dd5185d38b2a18c8","2021-02-09","FB"
"516014b5687d3cc4","2021-02-09","FB"
"c973adb4cf95059a","2021-02-09","FB"
"fa6b28683f901d14","2021-02-09","FB"
"5f7305fbb5daf80a","2021-02-09","FB"
"919463df16880d90","2021-02-09","FB"
"05dad6af07f55893","2021-02-09","FB"
"862a5cb7b73205f3","2021-02-09","FB"
"331dda1083471baa","2021-02-09","FB"
"321b8b2d286ca49f","2021-02-09","FB"
"00b7ba6014c9f561","2021-02-09","FB"
"473a29156403a9a9","2021-02-09","FB"
"daa36d3103b46622","2021-02-09","FB"
"3d4c338775dd7797","2021-02-09","FB"
"a3573b8d4a82c585","2021-02-09","FB"
"85818a7ff1a12f09","2021-02-09","FB"
"6424c61f1b1f2955","2021-02-09","FB"
"2fa5089767004776","2021-02-09","FB"
"bc7cf9b6f1c2abdc","2021-02-09","FB"
"47df6163963c29c8","2021-02-09","FB"
